E:\SDc\DAta\IMG\center_2021_04_16_19_35_48_823.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_48_823.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_48_823.jpg,0,0.1075053,0,13.50066
E:\SDc\DAta\IMG\center_2021_04_16_19_35_48_893.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_48_893.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_48_893.jpg,-0.1,0.2878857,0,13.34861
E:\SDc\DAta\IMG\center_2021_04_16_19_35_48_962.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_48_962.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_48_962.jpg,-0.3,0.5241333,0,13.62051
E:\SDc\DAta\IMG\center_2021_04_16_19_35_49_031.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_49_031.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_49_031.jpg,-0.45,0.6986747,0,14.16681
E:\SDc\DAta\IMG\center_2021_04_16_19_35_49_100.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_49_100.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_49_100.jpg,0,0.9394352,0,14.762
E:\SDc\DAta\IMG\center_2021_04_16_19_35_49_170.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_49_170.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_49_170.jpg,0,1,0,15.43981
E:\SDc\DAta\IMG\center_2021_04_16_19_35_49_239.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_49_239.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_49_239.jpg,0,1,0,16.30357
E:\SDc\DAta\IMG\center_2021_04_16_19_35_49_306.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_49_306.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_49_306.jpg,-0.15,1,0,16.78532
E:\SDc\DAta\IMG\center_2021_04_16_19_35_49_377.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_49_377.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_49_377.jpg,-0.35,1,0,17.56303
E:\SDc\DAta\IMG\center_2021_04_16_19_35_49_445.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_49_445.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_49_445.jpg,-0.5000001,1,0,18.27349
E:\SDc\DAta\IMG\center_2021_04_16_19_35_49_516.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_49_516.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_49_516.jpg,-0.7,1,0,18.93788
E:\SDc\DAta\IMG\center_2021_04_16_19_35_49_583.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_49_583.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_49_583.jpg,-0.8500001,1,0,19.28886
E:\SDc\DAta\IMG\center_2021_04_16_19_35_49_651.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_49_651.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_49_651.jpg,0,1,0,19.82585
E:\SDc\DAta\IMG\center_2021_04_16_19_35_49_721.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_49_721.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_49_721.jpg,0,1,0,20.51145
E:\SDc\DAta\IMG\center_2021_04_16_19_35_49_789.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_49_789.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_49_789.jpg,0,1,0,21.06609
E:\SDc\DAta\IMG\center_2021_04_16_19_35_49_860.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_49_860.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_49_860.jpg,0,1,0,21.8556
E:\SDc\DAta\IMG\center_2021_04_16_19_35_49_930.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_49_930.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_49_930.jpg,0,1,0,22.46425
E:\SDc\DAta\IMG\center_2021_04_16_19_35_50_001.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_50_001.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_50_001.jpg,0,1,0,23.2473
E:\SDc\DAta\IMG\center_2021_04_16_19_35_50_073.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_50_073.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_50_073.jpg,-0.05,1,0,23.82818
E:\SDc\DAta\IMG\center_2021_04_16_19_35_50_145.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_50_145.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_50_145.jpg,-0.25,1,0,24.57673
E:\SDc\DAta\IMG\center_2021_04_16_19_35_50_215.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_50_215.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_50_215.jpg,-0.45,1,0,25.24779
E:\SDc\DAta\IMG\center_2021_04_16_19_35_50_287.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_50_287.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_50_287.jpg,0,1,0,25.80425
E:\SDc\DAta\IMG\center_2021_04_16_19_35_50_359.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_50_359.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_50_359.jpg,-0.05,1,0,26.55881
E:\SDc\DAta\IMG\center_2021_04_16_19_35_50_426.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_50_426.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_50_426.jpg,-0.2,1,0,27.11644
E:\SDc\DAta\IMG\center_2021_04_16_19_35_50_497.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_50_497.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_50_497.jpg,0,1,0,27.81454
E:\SDc\DAta\IMG\center_2021_04_16_19_35_50_567.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_50_567.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_50_567.jpg,0,1,0,28.36756
E:\SDc\DAta\IMG\center_2021_04_16_19_35_50_638.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_50_638.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_50_638.jpg,-0.1,1,0,29.10457
E:\SDc\DAta\IMG\center_2021_04_16_19_35_50_708.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_50_708.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_50_708.jpg,-0.25,1,0,29.63362
E:\SDc\DAta\IMG\center_2021_04_16_19_35_50_780.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_50_780.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_50_780.jpg,0,1,0,30.18955
E:\SDc\DAta\IMG\center_2021_04_16_19_35_50_849.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_50_849.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_50_849.jpg,0,1,0,30.18992
E:\SDc\DAta\IMG\center_2021_04_16_19_35_50_918.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_50_918.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_50_918.jpg,-0.1,1,0,30.1892
E:\SDc\DAta\IMG\center_2021_04_16_19_35_50_987.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_50_987.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_50_987.jpg,-0.25,1,0,30.17695
E:\SDc\DAta\IMG\center_2021_04_16_19_35_51_057.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_51_057.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_51_057.jpg,-0.45,1,0,30.15306
E:\SDc\DAta\IMG\center_2021_04_16_19_35_51_128.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_51_128.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_51_128.jpg,0,1,0,30.18666
E:\SDc\DAta\IMG\center_2021_04_16_19_35_51_197.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_51_197.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_51_197.jpg,0,1,0,30.18971
E:\SDc\DAta\IMG\center_2021_04_16_19_35_51_266.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_51_266.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_51_266.jpg,0,1,0,30.19014
E:\SDc\DAta\IMG\center_2021_04_16_19_35_51_336.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_51_336.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_51_336.jpg,-0.15,1,0,30.18592
E:\SDc\DAta\IMG\center_2021_04_16_19_35_51_408.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_51_408.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_51_408.jpg,0,1,0,30.19061
E:\SDc\DAta\IMG\center_2021_04_16_19_35_51_477.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_51_477.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_51_477.jpg,0,1,0,30.19027
E:\SDc\DAta\IMG\center_2021_04_16_19_35_51_550.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_51_550.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_51_550.jpg,0,1,0,30.19051
E:\SDc\DAta\IMG\center_2021_04_16_19_35_51_620.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_51_620.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_51_620.jpg,0,1,0,30.19025
E:\SDc\DAta\IMG\center_2021_04_16_19_35_51_691.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_51_691.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_51_691.jpg,0,1,0,30.19032
E:\SDc\DAta\IMG\center_2021_04_16_19_35_51_762.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_51_762.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_51_762.jpg,-0.05,1,0,30.19029
E:\SDc\DAta\IMG\center_2021_04_16_19_35_51_833.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_51_833.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_51_833.jpg,-0.2,1,0,30.18001
E:\SDc\DAta\IMG\center_2021_04_16_19_35_51_900.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_51_900.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_51_900.jpg,0,1,0,30.18937
E:\SDc\DAta\IMG\center_2021_04_16_19_35_51_968.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_51_968.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_51_968.jpg,0,1,0,30.19021
E:\SDc\DAta\IMG\center_2021_04_16_19_35_52_038.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_52_038.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_52_038.jpg,0,1,0,30.19024
E:\SDc\DAta\IMG\center_2021_04_16_19_35_52_107.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_52_107.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_52_107.jpg,0,1,0,30.19027
E:\SDc\DAta\IMG\center_2021_04_16_19_35_52_178.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_52_178.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_52_178.jpg,-0.15,1,0,30.1847
E:\SDc\DAta\IMG\center_2021_04_16_19_35_52_247.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_52_247.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_52_247.jpg,-0.3,1,0,30.16977
E:\SDc\DAta\IMG\center_2021_04_16_19_35_52_318.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_52_318.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_52_318.jpg,0,1,0,30.18991
E:\SDc\DAta\IMG\center_2021_04_16_19_35_52_386.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_52_386.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_52_386.jpg,0,1,0,30.19011
E:\SDc\DAta\IMG\center_2021_04_16_19_35_52_457.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_52_457.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_52_457.jpg,-0.15,1,0,30.18587
E:\SDc\DAta\IMG\center_2021_04_16_19_35_52_524.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_52_524.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_52_524.jpg,-0.3,1,0,30.17106
E:\SDc\DAta\IMG\center_2021_04_16_19_35_52_591.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_52_591.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_52_591.jpg,0,1,0,30.18886
E:\SDc\DAta\IMG\center_2021_04_16_19_35_52_661.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_52_661.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_52_661.jpg,0,1,0,30.18935
E:\SDc\DAta\IMG\center_2021_04_16_19_35_52_731.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_52_731.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_52_731.jpg,-0.1,1,0,30.18892
E:\SDc\DAta\IMG\center_2021_04_16_19_35_52_799.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_52_799.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_52_799.jpg,-0.3,1,0,30.17116
E:\SDc\DAta\IMG\center_2021_04_16_19_35_52_868.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_52_868.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_52_868.jpg,0,1,0,30.18892
E:\SDc\DAta\IMG\center_2021_04_16_19_35_52_938.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_52_938.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_52_938.jpg,0,1,0,30.19008
E:\SDc\DAta\IMG\center_2021_04_16_19_35_53_009.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_53_009.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_53_009.jpg,0,1,0,30.19025
E:\SDc\DAta\IMG\center_2021_04_16_19_35_53_080.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_53_080.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_53_080.jpg,-0.2,1,0,30.1812
E:\SDc\DAta\IMG\center_2021_04_16_19_35_53_147.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_53_147.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_53_147.jpg,0,1,0,30.19069
E:\SDc\DAta\IMG\center_2021_04_16_19_35_53_219.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_53_219.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_53_219.jpg,0,1,0,30.19014
E:\SDc\DAta\IMG\center_2021_04_16_19_35_53_286.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_53_286.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_53_286.jpg,0,1,0,30.19025
E:\SDc\DAta\IMG\center_2021_04_16_19_35_53_355.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_53_355.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_53_355.jpg,-0.1,1,0,30.18793
E:\SDc\DAta\IMG\center_2021_04_16_19_35_53_423.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_53_423.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_53_423.jpg,-0.25,1,0,30.17568
E:\SDc\DAta\IMG\center_2021_04_16_19_35_53_492.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_53_492.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_53_492.jpg,0,1,0,30.18937
E:\SDc\DAta\IMG\center_2021_04_16_19_35_53_561.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_53_561.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_53_561.jpg,0,1,0,30.19067
E:\SDc\DAta\IMG\center_2021_04_16_19_35_53_628.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_53_628.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_53_628.jpg,0,1,0,30.1903
E:\SDc\DAta\IMG\center_2021_04_16_19_35_53_697.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_53_697.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_53_697.jpg,-0.2,1,0,30.18088
E:\SDc\DAta\IMG\center_2021_04_16_19_35_53_766.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_53_766.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_53_766.jpg,0,1,0,30.19079
E:\SDc\DAta\IMG\center_2021_04_16_19_35_53_835.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_53_835.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_53_835.jpg,0,1,0,30.19016
E:\SDc\DAta\IMG\center_2021_04_16_19_35_53_904.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_53_904.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_53_904.jpg,-0.05,1,0,30.19002
E:\SDc\DAta\IMG\center_2021_04_16_19_35_53_971.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_53_971.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_53_971.jpg,-0.2,1,0,30.18128
E:\SDc\DAta\IMG\center_2021_04_16_19_35_54_041.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_54_041.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_54_041.jpg,0,1,0,30.18937
E:\SDc\DAta\IMG\center_2021_04_16_19_35_54_111.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_54_111.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_54_111.jpg,0,1,0,30.19016
E:\SDc\DAta\IMG\center_2021_04_16_19_35_54_182.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_54_182.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_54_182.jpg,-0.15,1,0,30.18571
E:\SDc\DAta\IMG\center_2021_04_16_19_35_54_253.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_54_253.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_54_253.jpg,0,1,0,30.18656
E:\SDc\DAta\IMG\center_2021_04_16_19_35_54_323.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_54_323.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_54_323.jpg,0,1,0,30.18964
E:\SDc\DAta\IMG\center_2021_04_16_19_35_54_395.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_54_395.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_54_395.jpg,-0.15,1,0,30.18597
E:\SDc\DAta\IMG\center_2021_04_16_19_35_54_466.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_54_466.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_54_466.jpg,0,1,0,30.1905
E:\SDc\DAta\IMG\center_2021_04_16_19_35_54_536.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_54_536.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_54_536.jpg,0,1,0,30.1897
E:\SDc\DAta\IMG\center_2021_04_16_19_35_54_607.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_54_607.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_54_607.jpg,-0.1,1,0,30.18862
E:\SDc\DAta\IMG\center_2021_04_16_19_35_54_678.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_54_678.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_54_678.jpg,0,1,0,30.18648
E:\SDc\DAta\IMG\center_2021_04_16_19_35_54_746.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_54_746.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_54_746.jpg,0,1,0,30.19008
E:\SDc\DAta\IMG\center_2021_04_16_19_35_54_815.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_54_815.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_54_815.jpg,-0.15,1,0,30.18624
E:\SDc\DAta\IMG\center_2021_04_16_19_35_54_885.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_54_885.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_54_885.jpg,-0.3,1,0,30.1716
E:\SDc\DAta\IMG\center_2021_04_16_19_35_54_952.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_54_952.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_54_952.jpg,0,1,0,30.18889
E:\SDc\DAta\IMG\center_2021_04_16_19_35_55_024.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_55_024.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_55_024.jpg,-0.1,1,0,30.18955
E:\SDc\DAta\IMG\center_2021_04_16_19_35_55_091.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_55_091.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_55_091.jpg,-0.25,1,0,30.17797
E:\SDc\DAta\IMG\center_2021_04_16_19_35_55_162.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_55_162.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_55_162.jpg,0,1,0,30.18991
E:\SDc\DAta\IMG\center_2021_04_16_19_35_55_229.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_55_229.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_55_229.jpg,0,1,0,30.19015
E:\SDc\DAta\IMG\center_2021_04_16_19_35_55_302.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_55_302.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_55_302.jpg,0,1,0,30.19022
E:\SDc\DAta\IMG\center_2021_04_16_19_35_55_371.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_55_371.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_55_371.jpg,-0.1,1,0,30.18824
E:\SDc\DAta\IMG\center_2021_04_16_19_35_55_438.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_55_438.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_55_438.jpg,0,1,0,30.18636
E:\SDc\DAta\IMG\center_2021_04_16_19_35_55_505.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_55_505.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_55_505.jpg,0,1,0,30.1906
E:\SDc\DAta\IMG\center_2021_04_16_19_35_55_573.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_55_573.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_55_573.jpg,0,1,0,30.19019
E:\SDc\DAta\IMG\center_2021_04_16_19_35_55_640.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_55_640.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_55_640.jpg,-0.2,1,0,30.18147
E:\SDc\DAta\IMG\center_2021_04_16_19_35_55_707.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_55_707.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_55_707.jpg,0,1,0,30.18975
E:\SDc\DAta\IMG\center_2021_04_16_19_35_55_778.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_55_778.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_55_778.jpg,0,1,0,30.19028
E:\SDc\DAta\IMG\center_2021_04_16_19_35_55_850.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_55_850.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_55_850.jpg,0,1,0,30.1903
E:\SDc\DAta\IMG\center_2021_04_16_19_35_55_917.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_55_917.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_55_917.jpg,-0.2,1,0,30.18068
E:\SDc\DAta\IMG\center_2021_04_16_19_35_55_988.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_55_988.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_55_988.jpg,0,1,0,30.18487
E:\SDc\DAta\IMG\center_2021_04_16_19_35_56_056.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_56_056.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_56_056.jpg,0,1,0,30.18979
E:\SDc\DAta\IMG\center_2021_04_16_19_35_56_121.jpg,E:\SDc\DAta\IMG\left_2021_04_16_19_35_56_121.jpg,E:\SDc\DAta\IMG\right_2021_04_16_19_35_56_121.jpg,-0.15,1,0,30.18667
